user_id,age_range,gender,merchant_id,label,item_id,category_id,brand_id,time_stamp,action_type,user_gender_female,user_gender_male,user_gender_unknown,user_age_0_18,user_age_18_24,user_age_25_29,user_age_30_34,user_age_35_39,user_age_40_49,user_age_50_,user_age_unknown,user_active_days,user_May_active_days,user_June_active_days,user_July_active_days,user_Aug_active_days,user_Sept_active_days,user_Oct_active_days,user_Nov_active_days,user_item_count,user_category_count,user_brand_count,user_Click_Count,user_Add_to_cart_count,user_purchase_count,user_Add_to_favorite_count,user_total_action,merchant_category_count,merchant_brand_count,user_seller_category_count,user_seller_brand_count,user_seller_Click_count,user_seller_Add_to_cart_count,user_seller_Purchase_count,user_seller_Add_to_favorite_count,user_seller_May_active_days,user_seller_June_active_days,user_seller_July_active_days,user_seller_aug_active_days,user_seller_sept_active_days,user_seller_oct_active_days,user_seller_nov_active_days,user_seller_active_days
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,818,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
279168,2,1,1110,-1,857,1112,2187,813,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,14,0,1,0,15,1.0,1.0,1,1,14,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3
